user_id,total_posts,avg_3_month_posts
15137295,462,20.038554216867468
20747698,1205,52.13942307692308
1401669068,189,8.277372262773723
3138875367,314,13.671988388969522
27367009,74,4.757142857142857
3172371804,220,9.546769527483125
1440107509,1262,54.76374156219865
898848703,258,12.850027670171555
449280435,106,5.238879736408567
30063545,511,22.20666344760985
2580756900,13,0.7964601769911505
790993424,256,11.173617846750727
1831158764,302,13.239162201656114
284868921,343,15.021897810218979
208153959,588,25.664403491755575
32932451,27,1.221105527638191
1167986095,195,8.511154219204656
2179058990,584,25.47746000969462
21605693,876,38.234723569350145
881147725,449,28.17991631799163
370922507,332,14.547224926971762
1517592720,479,22.59433962264151
200628851,293,12.863414634146341
3031245040,329,14.643916913946589
2689952317,73,3.2508659079663533
386718526,81,4.142045454545454
35356183,291,12.825661116552398
3047687094,116,5.392561983471074
35613185,260,11.688311688311689
49721957,145,6.397058823529411
2460207601,116,5.562067128396378
954811484,66,2.9203539823008846
134215715,225,10.196374622356496
3290107211,361,15.90308370044053
578586335,55,2.6121372031662267
1304964218,11,0.5527638190954774
2828358955,119,8.814814814814815
15287751,58,2.7692307692307696
2477668334,327,15.771704180064308
1335304430,141,6.402623612512613
194508565,673,29.940682155215026
2494465918,6,0.8463949843260189
2779082327,142,6.317350469599605
167187745,503,22.84056508577195
815590266,245,10.932077342588002
708005461,97,4.3389662027833005
34836144,296,13.557251908396948
3186302868,175,7.812500000000001
2395426440,298,13.277227722772277
2881392526,278,15.6375
324553836,442,19.7223599405057
2985842312,176,8.00808897876643
216076901,37,2.2668481960517357
67406406,139,6.208436724565757
264547297,139,6.379398266190719
17143243,518,23.182496270512182
3247540358,26,1.21875
45508486,231,10.353585657370518
1040846460,103,4.655951783023606
37976969,206,9.237668161434977
930876638,47,6.3993948562783665
74337877,542,24.377811094452774
159558398,265,12.125063548551093
15811630,535,24.195979899497488
858870307,110,6.622073578595318
632530379,44,2.028688524590164
589603276,319,14.906542056074768
793002462,17,0.9870967741935485
146404387,144,6.5125628140703515
268268528,507,23.890052356020945
284883182,51,2.4664159054271897
3350648033,87,6.86842105263158
1536378960,15,1.967930029154519
601690137,91,8.23943661971831
376891893,246,11.159274193548388
907734912,349,16.850858369098713
572477360,96,4.3680485338725985
3228442454,1037,47.112569409389195
18573621,791,36.302906680265174
3399605067,104,4.760935910478128
1862057935,183,9.29983060417843
2813889512,283,13.775013520822066
613046549,9,0.7925636007827789
442232821,96,5.475285171102661
175332975,15,1.991150442477876
2960576608,169,7.942558746736292
613927156,41,1.8903688524590163
843015384,137,6.287608363080062
2451874196,27,1.4963054187192117
2389764483,110,5.524553571428571
318647766,322,14.892086330935252
139142263,192,8.807339449541285
176989097,55,2.648475120385233
3298749072,61,2.8284389489953634
4191131,278,12.850539291217258
175463843,12,1.514726507713885
3220775678,679,31.210418794688458
1518024697,129,6.238581407845245
18280907,80,3.6942021549512574
72309705,128,5.944272445820433
611010956,142,6.7405063291139244
3196072404,194,9.199157007376186
2764408751,154,7.196261682242991
348310866,112,5.730528709494031
2379908211,120,21.135029354207436
2262023108,460,21.2853470437018
16969551,95,4.420889348500517
2563792416,63,3.888888888888889
129129239,168,14.413727359389895
1144541623,173,8.067357512953368
167283308,207,9.637868598034144
355772701,87,4.06964656964657
487624421,666,30.944759938048527
175491628,324,15.093167701863354
2383447879,853,54.796573875803
383129920,93,4.379905808477237
91154385,56,2.94049008168028
2363188861,67,3.1438998957247133
1327286130,93,4.409905163329821
47249807,67,3.559622195985832
3734616137,334,15.599377270368448
554911750,150,7.397260273972602
1076727110,566,26.503642039542147
3325567263,155,7.246753246753246
36520901,221,10.625
203672502,154,7.2
494520666,31,1.9469644103279833
1284523843,130,6.122448979591836
963245000,181,8.715890850722312
327442777,141,6.848354020507285
216042190,128,6.157135221806521
3357174604,240,11.57556270096463
1956923100,203,10.016447368421053
39182300,501,23.594976452119308
46962454,563,26.445720250521923
612721636,142,7.033571821684094
491540408,813,38.79639448568399
3753406218,428,20.12539184952978
399681920,208,9.873417721518987
211248745,39,3.31758034026465
81857276,54,2.627027027027027
2511452736,368,17.45914602003163
3865901727,139,7.252173913043478
467586819,4413,208.05133577789417
89750080,56,2.7450980392156863
3074936545,450,21.22641509433962
487905477,54,2.8108733371891264
1356720895,655,31.091772151898734
2690991930,79,7.102897102897103
429464561,92,4.978953698135899
2980554797,140,6.61764705882353
43960608,111,5.397082658022691
82056281,225,10.629921259842519
954967927,31,1.537190082644628
2241906138,153,7.232142857142858
14277865,530,25.05252100840336
74570982,169,8.009478672985782
1047479935,536,25.37611783271962
49859700,650,30.773277222514466
63918678,262,12.766648619382783
19160145,422,19.96845425867508
809169535,69,3.665879574970484
3938648429,148,11.017369727047146
414110498,36,1.7695248498088476
1614333372,536,26.203150461705594
3870931706,66,3.2004310344827585
20388326,467,22.94213973799127
235254285,185,8.851674641148326
196679747,753,36.124733475479744
173111183,1305,62.24165341812401
2833096669,276,13.13590692755156
2588018491,266,12.754395311667555
366458836,32,3.0157068062827226
40232924,15,0.7657402155416904
2986491675,19,0.9238249594813615
3378901510,59,5.765472312703584
430994670,445,21.33724027703783
418442640,918,44.63533225283631
131230031,284,13.624733475479744
2834686365,701,34.02912621359223
2420944195,91,4.3726641751201285
59596937,513,24.571580627993615
877905528,98,4.7598488936859145
219403033,20,0.9600000000000001
19301813,743,35.6259989344699
3300028207,29,3.7339055793991416
3237674562,290,14.00214592274678
494442510,48,2.7221172022684312
937945442,701,37.80107849011384
2382504613,3,0.3648648648648649
1384385869,232,11.195710455764075
98074660,147,7.190217391304349
3000662025,109,5.459098497495827
106466909,48,2.6071213035606515
123148733,18,0.8910891089108911
471736195,12,0.592755214050494
65180784,118,5.7312466270912035
1006508196,128,6.354109211252068
2546038383,769,37.07016604177826
106843078,144,6.986522911051213
577908655,20,0.968783638320775
3212860373,138,6.9038354641467485
4276480398,135,7.395009129640901
3424431743,105,5.091594827586206
2186895650,422,20.529729729729727
4191224386,1126,54.33780160857909
3161490379,409,19.94041170097508
18142845,292,14.121440085975282
524882602,197,9.522019334049409
566687021,33,1.7605216360403084
534831155,58,3.0997624703087885
557335047,520,25.22911051212938
26903950,230,11.21951219512195
852796057,217,11.153626499143346
3632338933,18,0.9353348729792148
490885696,406,19.69811320754717
22669007,135,6.697905181918412
1301729126,26,1.3072625698324023
106530651,88,8.241415192507805
2441920559,85,4.273743016759776
4267007723,92,5.191222570532916
61975002,329,16.101141924959215
2866423990,299,16.133093525179856
2783217359,284,13.816216216216215
36630475,17,1.185127807900852
631575473,36,1.7811984606926883
1516951,82,4.026186579378068
4273358233,626,31.00715465052284
1581222114,48,2.359366466411797
523596359,79,3.9325221238938055
2322897354,28,1.4326321773735078
173648320,806,39.423913043478265
2248306556,90,4.428649535265172
2280347235,224,10.950570342205323
2857519574,539,26.609983543609435
836823020,19,1.204225352112676
2379146273,32,1.6705336426914155
2571843746,618,30.294117647058826
485272452,268,13.245469522240526
1921178473,84,4.174489232468249
2312880636,281,15.089498806682576
2384447125,184,9.256567915036333
3013440714,8,0.6943105110896818
544833381,493,24.272428884026258
331926598,18,1.1739130434782608
1894218187,92,4.534501642935378
242428202,776,38.22660098522167
29629608,70,3.450164293537788
541023270,84,4.53781512605042
87940381,119,20.796116504854368
177507438,220,11.006114508060035
458408564,24,1.296518607442977
559262276,207,10.258810572687224
774770779,237,12.050847457627118
536980016,133,6.57331136738056
75493854,50,6.5982404692082115
944628589,63,3.15
2971585607,993,50.778409090909086
2237458437,106,5.7539203860072385
310613758,297,14.686813186813188
3293986291,90,4.589235127478753
535775035,50,3.709810387469085
21091639,254,12.581177765547606
705846223,156,12.833638025594151
484051464,108,7.115666178623719
5943512,1475,74.28651371012872
94710239,78,3.9305711086226203
1419053035,17,1.1796453353893601
763375106,103,5.138580931263858
607535485,50,2.9663810151615033
30229746,80,4.955264969029593
568742199,61,3.0298013245033113
1028784558,22,1.1142374788970175
4763097196,143,7.15
138535826,111,5.519337016574585
2480319290,380,18.874172185430464
2172054907,78,3.8913525498891355
4017660740,66,16.875
3294948416,47,2.4380403458213253
404440214,78,5.02505368647101
4764483808,49,2.5895478567234296
4819411930,461,23.024417314095448
94660353,309,15.458588104502503
2196307595,88,5.106382978723404
567380057,721,35.970066518847005
986638848,170,8.48585690515807
562802192,267,13.409598214285714
24911997,25,1.2893982808022921
66996670,81,8.45707656612529
68437379,2373,118.51831298557158
1733664373,347,17.417735638594536
2305622660,411,20.676355505869203
595255623,1516,76.26607043040805
380731529,60,3.075170842824601
1018822808,94,4.779661016949152
3645716603,21,1.255813953488372
3222715343,33,2.3441199684293608
2267643181,100,5.148741418764303
398112959,321,16.386840612592174
569839774,49,2.494343891402715
98145513,97,5.415632754342432
19824360,88,4.441951766685362
3091864427,328,17.415929203539825
166667615,293,14.723618090452263
601141416,67,3.4735023041474657
913334030,20,1.2362637362637363
37697282,43,2.3454545454545457
3017659716,17,1.5822130299896588
14752831,109,5.641173087981598
72979368,119,5.989932885906041
4756579490,125,13.282172373081464
995890363,80,4.051772650534609
205001181,47,2.6620516047828824
956839339,436,22.00785193494111
4825604960,1418,71.65637282425604
1666561500,69,3.6209912536443145
2192692559,128,6.624496837262795
3552652212,804,40.515117581187006
4861931665,224,11.422096317280454
1315750620,177,8.964546989307822
34587284,16,0.9195402298850576
401181813,36,1.8503712164477442
719254368,181,9.378238341968911
843429385,24,1.2175873731679818
21576649,25,1.3820638820638822
2895005000,110,5.552439708356703
489879506,105,11.496350364963504
222083657,224,13.448965977318213
294066064,188,9.52166572875633
1695309060,57,2.904869762174405
4674543793,319,16.147356580427445
3044859462,609,30.809443507588533
3458070809,862,43.95467422096317
102245788,1177,59.746192893401016
81358312,185,9.508852084523129
375854241,45,2.430972388955582
34420511,99,5.053885422575156
2946160941,546,37.59755164498852
3121396916,113,5.771850170261066
293538857,450,22.84263959390863
174923553,204,10.372881355932202
3095640923,204,10.36117381489842
302230188,238,12.101694915254237
451510746,282,14.412265758091994
4116471538,882,44.97450424929178
15407104,90,10.478654592496767
703808018807459842,172,21.833568406205924
3403737345,37,1.9599764567392586
3412537511,1,1.0
783883141,60,3.402646502835539
539631888,21,2.4803149606299213
787819598,105,5.431034482758621
16438662,361,18.47072200113701
1755514050,165,8.77659574468085
704846219030335488,656,33.795077275329135
2469288146,85,4.432213209733488
3529358299,90,4.671280276816609
36255185,19,1.8627450980392157
70291332,68,4.935483870967742
710041666351136768,43,3.961105424769703
14210530,96,4.979827089337175
2805746541,129,6.710982658959538
4053839173,157,16.411149825783973
704120290905821184,180,12.826603325415677
362577318,59,3.143872113676732
713160696284913664,105,13.597122302158272
1068917202,71,3.7990487514863256
3255758347,34,4.5
79319128,229,11.982558139534884
2243720766,10,1.2517385257301807
16352751,1579,82.19201850780797
429827794,673,35.882701421800945
47276646,8,0.41982507288629733
356447876,100,5.294117647058823
178867226,124,6.541617819460726
3321850663,68,3.604240282685512
506824672,86,4.5771732702542876
55301881,426,22.672974571259612
574894484,36,2.3109843081312413
2561432306,82,6.820702402957486
600251551,172,9.068541300527242
3188054564,824,43.75221238938053
2763624016,280,14.867256637168143
41835044,40,2.1226415094339623
920268836,324,16.9732246798603
285782574,23,2.4069767441860463
28140259,73,4.163498098859315
23856013,483,29.67235494880546
75551388,173,9.11592505854801
4867521581,23,1.3218390804597702
4852866025,141,7.486725663716815
4113798281,219,11.54657293497364
300111118,470,24.722384570426648
2865764429,35,1.8805970149253732
2497308018,887,58.39795171909291
20421361,182,9.987804878048781
1029273152,20,1.073345259391771
2225683430,17,0.9227985524728589
715372727050248192,712,40.40353089533417
703385410777583616,87,4.73397823458283
726802330956476417,261,61.81578947368421
16867664,563,29.858573954036537
92651257,288,15.310100413467218
1061515062,167,12.483388704318937
1521956090,108,5.710928319623972
726475884014780417,539,46.2
959013960,189,17.446153846153845
53170893,126,6.670588235294118
1955397608,22,1.3306451612903225
160213446,70,3.836784409257004
536675390,178,9.513064133016627
727521006399578113,469,24.90265486725664
214805795,318,16.88495575221239
3941443458,801,64.65470852017937
184737141,265,14.079102715466352
319823126,25,2.9296875
346750848,603,32.03659976387249
633661565,44,2.512690355329949
3147275873,2834,243.61031518624642
1608491822,266,16.544574982722875
1557008971,163,9.918864097363082
198419080,6287,336.4030915576694
842165660,1687,90.0
2652151586,548,29.3048128342246
457198707,930,49.85110184633711
247182000,145,7.875678937839469
376910744,657,37.04887218045113
1636689816,185,9.893048128342246
32110457,36,2.0916720464816008
721123936940007425,49,2.914738929279577
15418207,710,37.967914438502675
2718241163,111,5.964179104477612
14175549,516,27.609988109393576
274102098,24,1.3855035279025016
22028259,156,8.677379480840544
4472729489,430,23.06317044100119
19811450,27,1.4542190305206464
822761898,204,12.039344262295083
11552632,263,14.216216216216216
2248395358,466,24.979154258487196
74329675,437,23.607442977190875
615729016,8,0.6132879045996593
712452199,29,2.103142626913779
256809489,66,3.5826296743063937
244321574,24,2.457337883959044
191419760,1645,88.49372384937239
95489255,317,17.043010752688172
568661926,87,4.7569866342648846
351498933,207,11.429447852760736
44002893,769,41.418312387791744
2306464127,105,5.765710799267846
127303878,203,11.032608695652176
364861760,21,1.165946946329426
2362243157,42,3.6276391554702494
1144228332,56,3.58974358974359
2194997045,210,11.34453781512605
1680124832,728,39.351351351351354
342760764,2905,258.86138613861385
2565924854,1988,108.30508474576271
291734467,7354,608.3272058823529
530938788,20,1.1741682974559686
43497743,1890,129.05918057663126
122321176,542,29.262147570485904
727558548540956672,2368,127.92316926770707
250964031,386,20.95295536791315
298354826,6,0.7049608355091384
9692252,129,7.242669993761697
180688327,109,6.445466491458607
553184057,669,36.14045618247299
153202948,749,40.486486486486484
14737588,82,4.472727272727273
23974741,196,10.594594594594595
571859494,32,1.7359855334538878
24252158,600,32.432432432432435
2415254218,146,7.910897049969898
2428584668,92,5.0
124306018,43,2.406716417910448
728224259324186624,297,16.23936816524909
16683497,398,22.002457002457003
2906394326,34,1.881918819188192
43283867,74,4.106041923551172
2863553749,491,26.556490384615387
394987992,170,9.31223371880706
1591800534,307,21.20491174213354
498328489,127,6.927272727272728
740109936852619264,1900,102.82621767889357
81735779,99,5.36101083032491
3698134042,167,17.45644599303136
35151484,146,10.520416333066454
2526077268,99,6.346153846153847
248222648,130,7.065217391304349
119945969,26,1.6774193548387097
3325495978,25,1.6968325791855206
2360089604,83,4.546561168594035
22644848,709,38.5558912386707
2718199390,45,2.826238660153524
3068927647,29,2.6363636363636362
123729170,453,24.664246823956443
735462980427472897,240,13.619167717528372
2148686335,29,3.5175202156334238
63913384,289,15.659241420830824
3254218506,144,7.807228915662651
14594204,617,33.492159227985525
407227674,56,3.4544208361891706
452646742,68,4.371428571428572
20536785,277,15.027124773960217
713092364,446,24.283121597096187
2774098764,153,8.38611449451888
1023294878,72,4.5
34704201,168,10.086724482988659
46372472,223,13.803301237964238
33217691,1879,102.05793602896802
257094677,46,2.7094240837696333
30585298,40,2.2415940224159403
239649694,121,6.632155907429964
744502666047393792,1704,92.77676950998185
716071970425581571,31,6.595744680851063
94419931,63,3.474264705882353
43047860,214,11.729598051157126
706258631860363267,42,6.762075134168157
19946352,79,4.340659340659341
478953457,245,13.494492044063648
192656464,158,8.654899573950091
26601993,65,3.5845588235294117
703288398782435328,28,2.268226822682268
49948025,108,5.9016393442622945
2674178879,44,2.753824756606398
1205697992,276,15.390334572490707
97331023,42,2.71356783919598
70055947,24,1.5461703650680028
743234785116590080,10,0.6828528072837633
6582382,250,13.719512195121952
2884708645,239,13.212530712530713
705902519868907521,627,34.61963190184049
695970577350336514,161,8.922413793103448
73861854,60,3.3834586466165413
743069016151883777,61,3.3743085433312845
423834493,75,4.156403940886699
58539509,79,4.424393279402614
4647780354,34,1.962796664528544
35251412,110,6.179775280898876
24945622,73,4.10368519675203
2864292256,631,34.73394495412844
237507581,100,5.524861878453038
614700406,112,6.343612334801763
34626533,30,1.8620689655172413
744631682339332101,1578,86.9155446756426
1948408909,58,3.3079847908745244
2904814125,142,7.982510930668333
751762776612220929,107,6.402925531914893
3467742074,141,7.891791044776119
121697707,15,1.2593283582089552
2236359012,21,2.207943925233645
4655886732,260,14.597629444791018
754494523208720384,254,14.32330827067669
1129191344,158,11.066147859922179
740530395331080192,158,8.75076923076923
147523871,9,0.5955882352941176
2236692139,159,9.039797852179406
902544186,26,3.588957055214724
149606187,1559,86.98698078115314
622938697,30,2.906350914962325
747286307076866053,56,4.632352941176471
2543347799,38,2.1388367729831144
753607825343950848,76,4.259028642590287
3436834395,76,4.3706070287539935
1466279167,856,47.79156327543424
977562577,39,3.007712082262211
129019135,157,15.408942202835334
306270116,580,32.442510876320696
2744106825,542,30.20433436532508
858379591,120,6.712243629583593
1677569143,439,24.586185438705666
31113945,145,8.151155527795128
224130628,15,0.9394572025052192
9045182,26,1.4661654135338344
2189753922,20,1.1650485436893203
3774637392,16,1.0329985652797704
193752832,26,1.8765036086607858
3182015373,83,5.909810126582278
762781910539972610,257,40.43706293706294
730005030967742465,167,9.536802030456851
1232475223,13,0.7344632768361582
162587120,68,3.834586466165413
866890076,21,1.5441176470588236
34792387,492,27.761755485893417
2430239216,155,11.268174474959611
765058520547024896,308,18.72972972972973
724297113077575681,37,2.2855181880576527
1832042732,51,2.980519480519481
962257614,18,1.0602094240837696
739110185399164928,234,13.203761755485894
751190227897683968,130,16.810344827586206
72802290,221,12.660725652450669
764050065191215104,274,15.667090216010166
533474501,79,8.777777777777779
2739430575,62,3.907563025210084
34691711,118,6.900584795321637
4190979617,29,3.0208333333333335
767483773218754561,272,15.40591567023285
3014331255,13,0.8429394812680115
870231684,115,6.513530522341095
769126157879042048,451,39.33139534883721
272708128,252,14.309148264984227
262846850,45,2.6045016077170415
718397534,65,3.697850821744627
8561102,646,37.55813953488372
2357208710,256,14.563843236409607
52993629,99,5.624999999999999
3955013292,119,6.787072243346007
50060846,249,14.165613147914032
114134440,327,18.69758576874206
254719294,121,8.054733727810651
1954360910,599,34.20685279187817
285021929,106,6.115384615384616
560230584,31,1.7782026768642447
1467374635,474,27.102922490470142
741905577643773952,163,9.507453013609851
37205074,129,7.404336734693878
2529004681,130,7.419150285351934
772244083104505856,112,6.706586826347306
717762134684385282,8,0.5678233438485805
756246387356950528,1035,60.92217135382604
1049658445,234,13.818897637795276
53974188,56,4.207011686143573
1148850734,11,1.1
2499229763,466,26.64548919949174
2943193984,477,27.82242384964355
457824626,121,7.025806451612904
363531541,336,19.236641221374047
28180346,81,4.8023715415019765
328264070,117,7.168141592920354
356543852,234,17.535387177352206
320212347,55,4.008097165991903
775122322298540032,180,10.526315789473683
4092215200,50,3.1098825155494123
3269333400,7,0.5625
328681350,13,0.975
2597393071,117,6.877857609405616
331739158,82,7.884615384615384
85655411,210,12.787550744248986
1885105814,476,28.56
16421713,23,1.4005412719891748
174071546,223,12.824281150159743
244564384,824,47.59948652118101
2741124970,28,1.640625
2429936205,104,6.00384862091084
71001197,36,2.3632385120350112
4674942488,87,5.502459592410401
854433997,356,20.525304292120435
1566664903,47,3.1333333333333333
2487698315,643,37.02495201535508
251478824,109,6.349514563106796
476302158,198,11.511627906976745
761186980940185600,527,30.384368994234464
3234775951,290,16.795366795366796
725740070926454784,97,9.53056768558952
978801150,905,52.95838751625488
438300188,974,56.6645119586296
2386417040,56,3.5948644793152638
707395710480748544,80,59.01639344262295
14896176,89,5.336442371752166
71313340,24,2.468571428571429
407295148,55,3.944223107569721
32401693,313,18.115755627009644
32156169,30,1.7999999999999998
2843928986,61,5.392927308447937
767374983324700672,46,3.0734966592427617
77848069,176,10.574098798397863
779869106514251776,42,2.8145941921072226
462367406,22,1.4776119402985075
100866330,328,19.094437257438553
177962184,94,5.533028122956181
121852118,201,11.678502259522272
818025493,24,1.464406779661017
781221685970305025,111,6.677807486631015
3188994810,881,51.12185686653771
721638187,38,3.406374501992032
750079999395323905,25,1.471550032701112
3130115956,65,3.8411030860144457
2414316339,21,1.6785079928952042
2841884064,108,6.275016139444802
336540093,9,1.0465116279069768
743855088310099968,518,30.174757281553397
17468042,100,5.813953488372094
2780907516,342,19.88372093023256
2890245090,128,7.475665152498377
192477291,46,2.691807542262679
1859405485,628,36.558861578266495
23188486,1533,89.53277092796884
22115793,32,1.9022457067371201
161162927,633,36.92158133506157
852919230,1995,116.36422553467271
367226291,158,9.275929549902152
749831628,88,5.329744279946164
236960631,145,12.207670720299344
114231564,741,43.588235294117645
776525182710185984,190,11.147327249022164
3318475402,738,43.32681017612524
16440247,613,35.847953216374265
11071922,501,29.298245614035086
785275956932075520,133,7.767683322517845
20097108,270,15.934426229508198
530853470,309,18.176470588235293
185178713,193,11.510934393638172
746094399956758530,214,12.662721893491126
113098813,227,13.674698795180722
167934558,79,4.619883040935672
240727337,48,2.8309305373525557
3322118263,26,1.711777615215801
951115033,17,1.0647181628392484
3298536781,127,14.041769041769042
978344029,265,15.69078947368421
788153953108107264,34,4.935483870967742
528447690,372,25.078651685393258
2178990231,23,1.4005412719891748
1636420472,20,1.3782542113323124
197885978,32,2.0324629498941427
319189933,180,10.581319399085563
770746589430288389,492,28.941176470588236
38713683,28,1.8394160583941608
1907510780,103,6.094674556213018
259426351,333,19.652459016393443
138730872,191,11.301775147928995
152883896,152,9.03566710700132
729045686,105,6.2089356110381075
392765905,25,1.670378619153675
792876297986998273,1051,62.23026315789473
918651991,52,3.130434782608696
2605775413,408,24.25363276089828
45739537,34,2.048192771084337
823732381,22,1.436865021770682
823904910,222,13.311125916055964
788063753145163776,47,6.184210526315789
457443435,9,0.9321058688147297
3982102888,140,8.3223249669749
794511891183861760,916,127.02619414483821
1410894296,259,16.673819742489272
1340795809,25,2.3029682702149437
235376549,59,3.664596273291925
761478210936680448,79,4.86986301369863
3473629813,34,2.1030927835051543
1345777824,256,15.620338983050846
552223645,431,25.637805684071385
446456998,20,1.2596221133659902
2895554433,193,11.579999999999998
769813054670381056,148,8.82703777335984
105676987,36,2.2736842105263158
1313994246,43,2.6819126819126815
2852567659,166,11.37852246763138
6564062,215,12.88282290279627
404979223,151,9.04191616766467
2272356870,33,2.282859338970023
2638615131,14,1.8694362017804154
2320610412,448,26.666666666666664
412710863,251,14.970178926441353
349146441,308,18.857142857142858
24310575,116,7.357293868921776
21288878,67,4.564723694171083
727725307,385,22.96222664015905
3410661605,160,10.013908205841446
61960873,922,55.09960159362549
2602421666,768,46.296048225050235
603116542,209,12.548365577051367
798261020561207296,257,45.35294117647059
212577390,38,3.0617726051924796
98143483,22,1.6937553464499573
626411427,366,21.930758988015977
4700009263,63,3.921161825726141
987280675,40,2.403204272363151
2847850495,33,1.9986541049798114
798716905297235968,163,13.608534322820036
4696028862,181,10.91823056300268
801106059419127809,253,16.229508196721312
164739860,97,5.890688259109313
2639575060,243,14.757085020242917
801339683926081536,158,9.588671611598112
790909366794719232,44,2.964071856287425
803854923762958340,24,1.6314199395770395
26114330,14,4.921875
790562364,31,1.8813216453135535
800731052931067905,51,7.160686427457099
347442570,97,6.485884101040119
3038767841,45,3.4206081081081083
450236439,67,4.32258064516129
201968307,190,11.941340782122905
1699692337,14,1.00398406374502
741374375509807105,35,2.4456521739130435
802929861304221696,139,8.987068965517242
377091743,231,14.892550143266476
776152455847505920,48,3.059490084985836
165994883,78,4.752877454299255
914847434,111,6.899171270718232
3221745023,20,1.2711864406779663
804400019197394945,191,11.662143826322932
164768649,18,1.1368421052631579
698977350030135303,37,2.318941504178273
1583387088,52,3.1664411366711778
760111748041105409,51,3.107650643195667
28987337,43,3.0187207488299532
120938389,52,3.4641006661732052
790751239688458240,134,11.463878326996198
2882176961,433,26.438263229308006
25019613,290,17.718940936863543
1387159034,174,10.62415196743555
2979647836,341,20.86335825968729
3058988672,283,17.3265306122449
2861587725,257,19.420654911838792
811667137064374274,715,43.954918032786885
1605518196,13,1.0254163014899211
1295056292,91,5.743338008415147
14540732,63,3.910344827586207
1685099244,15,1.1769834350479513
791451956338458625,211,13.16008316008316
334859051,220,14.275414563806777
560855353,37,2.348377997179125
2200474724,46,2.9571428571428573
339714864,164,10.158293186510667
3095588269,73,4.503084304318026
422819170,19,1.3307392996108949
814560111419150337,2155,133.20741758241758
187300433,149,9.456981664315938
765170976841609217,208,13.081761006289307
815478353377562624,35,2.160493827160494
780149439109402626,67,4.460059171597633
2352242922,28,1.768421052631579
3305120914,167,14.793307086614172
257358874,351,22.92452830188679
413280672,36,2.4808575803981623
2581616599,1623,100.39175257731958
776500812046536704,30,2.043906131718395
223056140,28,1.8933132982719758
31338536,69,4.270976616231087
814834795276595201,36,15.804878048780488
1602225858,114,7.169811320754717
24600579,85,6.681222707423581
89310415,216,13.48127600554785
809231102435094529,9,0.6443914081145584
388001264,50,4.7518479408658925
777613093287370752,442,27.415575465196415
620826003,321,19.951657458563535
60134018,5,0.47568710359408034
717961016391376899,85,5.338450802512212
787048553122111488,41,22.095808383233532
3094349155,41,2.9951298701298703
816311756880564224,49,18.76595744680851
498058837,90,6.8354430379746836
55845169,7,0.525
713408908627456002,98,6.23321554770318
31607841,256,16.145760336370007
804449006533283840,126,7.907949790794979
3078726232,1299,80.96260387811634
2750388044,175,10.914760914760913
773941769373376513,101,9.978046103183315
807394085619105792,198,12.400835073068894
3056177975,65,7.81041388518024
783153455640698884,188,11.89873417721519
2598826952,36,2.26890756302521
822988837127331840,210,13.216783216783217
21777589,313,19.68553459119497
42445830,86,5.481586402266289
2176396892,178,11.59189580318379
1152337159,41,2.624466571834993
967285482,100,6.517016654598117
311627878,38,2.575301204819277
498181488,39,2.4700914848698097
4725045823,9,0.615501519756839
1072915218,27,2.5338894681960378
784529355875704837,235,14.738675958188153
369597105,42,4.821428571428572
824303371196702720,17,1.1054913294797688
820646804723273730,23,3.637961335676626
817655354268012544,257,16.14096301465457
